Name: “Table 1 of 1 on page 43 of 68”,Name: “Table 1 of 1 on page 43 of 68”,Name: “Table 1 of 1 on page 43 of 68”,Name: “Table 1 of 1 on page 43 of 68”,Name: “Table 1 of 1 on page 43 of 68”
Table: 43,Table: 43,Table: 43,Table: 43,Table: 43
,,,,
Chapter IO-4,,,Method IO-4.2,Method IO-4.2
Atmospheric Acidic,,Acidic/Basic Constituents,Acidic/Basic Constituents,Acidic/Basic Constituents
,TABLE 1. ESTIMATED DETECTION AND QUANTIFICATION LIMITS,TABLE 1. ESTIMATED DETECTION AND QUANTIFICATION LIMITS,,
,FOR THE ANNULAR DENUDER SYSTEM1,FOR THE ANNULAR DENUDER SYSTEM1,,
,,Sampling period,,
"Detection limits, μg/m3",1 hour,1 day,1 week,
Gaseous species,,,,
SO2,3.1,0.13,0.02,
HNO3,2.0,0.08,0.01,
NH 3,5.6,0.25,0.04,
Particulate matter,,,,
SO4=,1.6,0.07,0.01,
NO3-,1.8,0.08,0.01,
H +,1.0,0.05,0.001,
"Quantification limits, Fg/m3",,,,
Gaseous species,,,,
SO2,10.4,0.43,0.06,
HNO3,6.8,0.28,0.04,
NH 3,20.0,0.83,0.12,
Particulate matter,,,,
SO4 =,5.3,0.22,0.03,
NO3-,6.1,0.25,0.04,
H +,2.1,0.15,0.01,
1Samples analyzed by ion chromatography.,Detection limits are taken as three standards deviations above field,Detection limits are taken as three standards deviations above field,Detection limits are taken as three standards deviations above field,Detection limits are taken as three standards deviations above field
blanks.,Quantification limits are taken as ten standard deviations above field blanks.,Quantification limits are taken as ten standard deviations above field blanks.,Both the detection,and
quantification limits were estimated assuming that the variance is independent of concentration.,quantification limits were estimated assuming that the variance is independent of concentration.,quantification limits were estimated assuming that the variance is independent of concentration.,,
June 1999,Compendium of Methods for Inorganic Air Pollutants,Compendium of Methods for Inorganic Air Pollutants,Page 4.2-39,Page 4.2-39
